"OCCUPANCY_DATE","shelter_location_pair","capacity_actual_sum","capacity_funding_sum","occupied_sum","unoccupied_sum","unavailable_sum","occupancy_rate"
21-11-16,"3 - 1008",192,201,185,7,9,0.963541666666667
21-11-16,"16 - 1022",50,50,44,6,0,0.88
21-11-16,"24 - 1150",119,120,111,8,1,0.932773109243697
21-11-16,"24 - 1153",125,135,125,0,10,1
21-11-17,"62 - 1011",60,61,59,1,1,0.983333333333333
21-11-17,"3 - 1008",192,201,185,7,9,0.963541666666667
21-11-17,"16 - 1022",49,50,45,4,1,0.918367346938776
21-11-17,"24 - 1150",119,120,109,10,1,0.915966386554622
21-11-17,"24 - 1153",124,135,124,0,11,1
21-11-18,"62 - 1011",60,61,58,2,1,0.966666666666667
21-11-18,"3 - 1008",192,201,183,9,9,0.953125
21-11-18,"16 - 1022",49,50,47,2,1,0.959183673469388
21-11-18,"24 - 1150",119,120,107,12,1,0.899159663865546
21-11-18,"24 - 1153",124,135,124,0,11,1
21-11-19,"62 - 1011",60,61,60,0,1,1
21-11-19,"3 - 1008",192,201,184,8,9,0.958333333333333
21-11-19,"16 - 1022",50,50,44,6,0,0.88
21-11-19,"24 - 1150",119,120,103,16,1,0.865546218487395
21-11-19,"24 - 1153",125,135,125,0,10,1
21-11-20,"62 - 1011",60,61,59,1,1,0.983333333333333
21-11-20,"3 - 1008",192,201,183,9,9,0.953125
21-11-20,"16 - 1022",50,50,45,5,0,0.9
21-11-20,"24 - 1150",119,120,115,4,1,0.966386554621849
21-11-20,"24 - 1153",125,135,125,0,10,1
21-11-21,"62 - 1011",60,61,59,1,1,0.983333333333333
21-11-21,"3 - 1008",192,201,184,8,9,0.958333333333333
21-11-21,"16 - 1022",50,50,46,4,0,0.92
21-11-21,"24 - 1150",120,120,113,7,0,0.941666666666667
21-11-21,"24 - 1153",125,135,125,0,10,1
21-11-22,"62 - 1011",60,61,60,0,1,1
21-11-22,"3 - 1008",192,201,185,7,9,0.963541666666667
21-11-22,"16 - 1022",50,50,48,2,0,0.96
21-11-22,"24 - 1150",120,120,115,5,0,0.958333333333333
21-11-22,"24 - 1153",125,135,125,0,10,1
21-11-23,"62 - 1011",60,61,59,1,1,0.983333333333333
21-11-23,"3 - 1008",192,201,185,7,9,0.963541666666667
21-11-23,"16 - 1022",50,50,48,2,0,0.96
21-11-23,"24 - 1150",120,120,118,2,0,0.983333333333333
21-11-23,"24 - 1153",125,135,125,0,10,1
21-11-24,"62 - 1011",60,61,60,0,1,1
21-11-24,"3 - 1008",192,201,184,8,9,0.958333333333333
21-11-24,"16 - 1022",50,50,48,2,0,0.96
21-11-24,"24 - 1150",120,120,102,18,0,0.85
21-11-24,"24 - 1153",124,135,124,0,11,1
21-11-25,"62 - 1011",60,61,60,0,1,1
21-11-25,"3 - 1008",198,204,189,9,6,0.954545454545455
21-11-25,"16 - 1022",50,50,47,3,0,0.94
21-11-25,"24 - 1150",120,120,110,10,0,0.916666666666667
21-11-25,"24 - 1153",124,135,124,0,11,1
21-11-26,"62 - 1011",60,61,60,0,1,1
21-11-26,"3 - 1008",212,215,196,16,3,0.924528301886792
21-11-26,"16 - 1022",50,50,49,1,0,0.98
21-11-26,"24 - 1150",120,120,103,17,0,0.858333333333333
21-11-26,"24 - 1153",124,135,124,0,11,1
21-11-27,"62 - 1011",60,61,60,0,1,1
21-11-27,"3 - 1008",212,215,199,13,3,0.938679245283019
21-11-27,"16 - 1022",50,50,48,2,0,0.96
21-11-27,"24 - 1150",120,120,103,17,0,0.858333333333333
21-11-27,"24 - 1153",124,135,124,0,11,1
21-11-28,"62 - 1011",60,61,60,0,1,1
21-11-28,"3 - 1008",212,215,200,12,3,0.943396226415094
21-11-28,"16 - 1022",50,50,47,3,0,0.94
21-11-28,"24 - 1150",120,120,112,8,0,0.933333333333333
21-11-28,"24 - 1153",125,135,125,0,10,1
21-11-29,"62 - 1011",60,61,59,1,1,0.983333333333333
21-11-29,"3 - 1008",212,215,201,11,3,0.94811320754717
21-11-29,"16 - 1022",50,50,49,1,0,0.98
21-11-29,"24 - 1150",120,120,110,10,0,0.916666666666667
21-11-29,"24 - 1153",125,135,124,1,10,0.992
21-11-30,"62 - 1011",60,61,59,1,1,0.983333333333333
21-11-30,"3 - 1008",212,215,203,9,3,0.957547169811321
21-11-30,"16 - 1022",50,50,50,0,0,1
21-11-30,"24 - 1150",120,120,110,10,0,0.916666666666667
21-11-30,"24 - 1153",125,135,125,0,10,1
21-12-01,"62 - 1011",60,61,59,1,1,0.983333333333333
21-12-01,"3 - 1008",212,215,202,10,3,0.952830188679245
21-12-01,"16 - 1022",50,50,48,2,0,0.96
21-12-01,"24 - 1150",120,120,108,12,0,0.9
21-12-01,"24 - 1153",125,135,125,0,10,1
21-12-02,"62 - 1011",60,61,59,1,1,0.983333333333333
21-12-02,"3 - 1008",212,215,199,13,3,0.938679245283019
21-12-02,"16 - 1022",50,50,48,2,0,0.96
21-12-02,"24 - 1150",120,120,104,16,0,0.866666666666667
21-12-02,"24 - 1153",125,135,124,1,10,0.992
21-12-03,"62 - 1011",60,61,60,0,1,1
21-12-03,"3 - 1008",212,215,202,10,3,0.952830188679245
21-12-03,"16 - 1022",50,50,47,3,0,0.94
21-12-03,"24 - 1150",120,120,103,17,0,0.858333333333333
21-12-03,"24 - 1153",125,135,123,2,10,0.984
21-12-04,"62 - 1011",60,61,60,0,1,1
21-12-04,"3 - 1008",212,215,203,9,3,0.957547169811321
21-12-04,"16 - 1022",50,50,46,4,0,0.92
21-12-04,"24 - 1150",120,120,100,20,0,0.833333333333333
21-12-04,"24 - 1153",125,135,125,0,10,1
21-12-05,"62 - 1011",60,61,59,1,1,0.983333333333333
21-12-05,"3 - 1008",212,215,203,9,3,0.957547169811321
21-12-05,"16 - 1022",50,50,46,4,0,0.92
21-12-05,"24 - 1150",120,120,101,19,0,0.841666666666667
21-12-05,"24 - 1153",125,135,125,0,10,1
21-12-06,"62 - 1011",60,61,58,2,1,0.966666666666667
21-12-06,"3 - 1008",212,215,199,13,3,0.938679245283019
21-12-06,"16 - 1022",50,50,48,2,0,0.96
21-12-06,"24 - 1150",120,120,105,15,0,0.875
21-12-06,"24 - 1153",175,185,134,41,10,0.765714285714286
21-12-07,"62 - 1011",60,61,58,2,1,0.966666666666667
21-12-07,"3 - 1008",211,215,201,10,4,0.95260663507109
21-12-07,"16 - 1022",50,50,50,0,0,1
21-12-07,"24 - 1150",120,120,105,15,0,0.875
21-12-07,"24 - 1153",175,185,156,19,10,0.891428571428571
21-12-08,"62 - 1011",60,61,59,1,1,0.983333333333333
21-12-08,"3 - 1008",212,215,201,11,3,0.94811320754717
21-12-08,"16 - 1022",50,50,49,1,0,0.98
21-12-08,"24 - 1150",120,120,106,14,0,0.883333333333333
21-12-08,"24 - 1153",175,185,168,7,10,0.96
21-12-09,"62 - 1011",60,61,60,0,1,1
21-12-09,"3 - 1008",212,215,206,6,3,0.971698113207547
21-12-09,"16 - 1022",50,50,48,2,0,0.96
21-12-09,"24 - 1150",120,120,111,9,0,0.925
21-12-09,"24 - 1153",160,185,158,2,25,0.9875
21-12-10,"62 - 1011",60,61,60,0,1,1
21-12-10,"3 - 1008",212,215,202,10,3,0.952830188679245
21-12-10,"16 - 1022",49,50,47,2,1,0.959183673469388
21-12-10,"24 - 1150",120,120,112,8,0,0.933333333333333
21-12-10,"24 - 1153",150,185,149,1,35,0.993333333333333
21-12-11,"62 - 1011",60,61,59,1,1,0.983333333333333
21-12-11,"3 - 1008",212,215,204,8,3,0.962264150943396
21-12-11,"16 - 1022",50,50,48,2,0,0.96
21-12-11,"24 - 1150",120,120,114,6,0,0.95
21-12-11,"24 - 1153",135,185,133,2,50,0.985185185185185
21-12-12,"62 - 1011",60,61,60,0,1,1
21-12-12,"3 - 1008",212,215,203,9,3,0.957547169811321
21-12-12,"16 - 1022",50,50,47,3,0,0.94
21-12-12,"24 - 1150",120,120,119,1,0,0.991666666666667
21-12-12,"24 - 1153",125,135,123,2,10,0.984
21-12-13,"62 - 1011",60,61,58,2,1,0.966666666666667
21-12-13,"3 - 1008",212,215,204,8,3,0.962264150943396
21-12-13,"16 - 1022",50,50,46,4,0,0.92
21-12-13,"24 - 1150",120,120,113,7,0,0.941666666666667
21-12-13,"24 - 1153",125,135,125,0,10,1
21-12-14,"62 - 1011",59,61,58,1,2,0.983050847457627
21-12-14,"3 - 1008",212,215,205,7,3,0.966981132075472
21-12-14,"16 - 1022",50,50,47,3,0,0.94
21-12-14,"24 - 1150",119,120,111,8,1,0.932773109243697
21-12-14,"24 - 1153",125,135,125,0,10,1
21-12-15,"62 - 1011",59,61,58,1,2,0.983050847457627
21-12-15,"3 - 1008",212,215,207,5,3,0.976415094339623
21-12-15,"16 - 1022",50,50,48,2,0,0.96
21-12-15,"24 - 1150",119,120,114,5,1,0.957983193277311
21-12-15,"24 - 1153",125,135,125,0,10,1
21-12-16,"62 - 1011",59,61,58,1,2,0.983050847457627
21-12-16,"3 - 1008",222,241,210,12,19,0.945945945945946
21-12-16,"16 - 1022",50,50,48,2,0,0.96
21-12-16,"24 - 1150",120,120,107,13,0,0.891666666666667
21-12-16,"24 - 1153",125,135,124,1,10,0.992
21-12-17,"62 - 1011",59,61,59,0,2,1
21-12-17,"3 - 1008",222,241,211,11,19,0.95045045045045
21-12-17,"16 - 1022",50,50,49,1,0,0.98
21-12-17,"24 - 1150",120,120,107,13,0,0.891666666666667
21-12-17,"24 - 1153",125,135,125,0,10,1
21-12-18,"62 - 1011",59,61,59,0,2,1
21-12-18,"3 - 1008",222,241,214,8,19,0.963963963963964
21-12-18,"16 - 1022",50,50,47,3,0,0.94
21-12-18,"24 - 1150",120,120,112,8,0,0.933333333333333
21-12-18,"24 - 1153",125,135,125,0,10,1
21-12-19,"62 - 1011",59,61,58,1,2,0.983050847457627
21-12-19,"3 - 1008",222,241,215,7,19,0.968468468468468
21-12-19,"16 - 1022",50,50,49,1,0,0.98
21-12-19,"24 - 1150",120,120,111,9,0,0.925
21-12-19,"24 - 1153",125,135,125,0,10,1
21-12-20,"62 - 1011",60,61,60,0,1,1
21-12-20,"3 - 1008",227,241,214,13,14,0.94273127753304
21-12-20,"16 - 1022",50,50,48,2,0,0.96
21-12-20,"24 - 1150",120,120,108,12,0,0.9
21-12-20,"24 - 1153",125,135,125,0,10,1
21-12-21,"62 - 1011",60,61,59,1,1,0.983333333333333
21-12-21,"3 - 1008",223,241,214,9,18,0.959641255605381
21-12-21,"16 - 1022",50,50,49,1,0,0.98
21-12-21,"24 - 1150",120,120,107,13,0,0.891666666666667
21-12-21,"24 - 1153",125,135,125,0,10,1
21-12-22,"62 - 1011",60,61,60,0,1,1
21-12-22,"3 - 1008",222,241,211,11,19,0.95045045045045
21-12-22,"16 - 1022",50,50,49,1,0,0.98
21-12-22,"24 - 1150",105,120,105,0,15,1
21-12-22,"24 - 1153",125,135,124,1,10,0.992
21-12-23,"62 - 1011",60,61,60,0,1,1
21-12-23,"3 - 1008",218,241,207,11,23,0.94954128440367
21-12-23,"16 - 1022",50,50,50,0,0,1
21-12-23,"24 - 1150",105,120,102,3,15,0.971428571428571
21-12-23,"24 - 1153",125,135,125,0,10,1
21-12-24,"62 - 1011",60,61,59,1,1,0.983333333333333
21-12-24,"3 - 1008",218,241,210,8,23,0.963302752293578
21-12-24,"16 - 1022",49,50,49,0,1,1
21-12-24,"24 - 1150",106,120,103,3,14,0.971698113207547
21-12-24,"24 - 1153",125,135,125,0,10,1
21-12-25,"62 - 1011",60,61,59,1,1,0.983333333333333
21-12-25,"3 - 1008",218,241,210,8,23,0.963302752293578
21-12-25,"16 - 1022",49,50,49,0,1,1
21-12-25,"24 - 1150",106,120,99,7,14,0.933962264150943
21-12-25,"24 - 1153",125,135,125,0,10,1
21-12-26,"62 - 1011",60,61,58,2,1,0.966666666666667
21-12-26,"3 - 1008",218,241,210,8,23,0.963302752293578
21-12-26,"16 - 1022",49,50,49,0,1,1
21-12-26,"24 - 1150",102,120,96,6,18,0.941176470588235
21-12-26,"24 - 1153",125,135,125,0,10,1
21-12-27,"62 - 1011",60,61,57,3,1,0.95
21-12-27,"3 - 1008",218,241,210,8,23,0.963302752293578
21-12-27,"16 - 1022",50,50,50,0,0,1
21-12-27,"24 - 1150",96,120,96,0,24,1
21-12-27,"24 - 1153",125,135,125,0,10,1
21-12-28,"62 - 1011",60,61,58,2,1,0.966666666666667
21-12-28,"3 - 1008",217,241,208,9,24,0.95852534562212
21-12-28,"16 - 1022",50,50,50,0,0,1
21-12-28,"24 - 1150",91,120,91,0,29,1
21-12-28,"24 - 1153",125,135,125,0,10,1
21-12-29,"62 - 1011",60,61,57,3,1,0.95
21-12-29,"3 - 1008",216,241,207,9,25,0.958333333333333
21-12-29,"16 - 1022",50,50,50,0,0,1
21-12-29,"24 - 1150",98,120,96,2,22,0.979591836734694
21-12-29,"24 - 1153",125,135,125,0,10,1
21-12-30,"62 - 1011",59,61,58,1,2,0.983050847457627
21-12-30,"3 - 1008",224,241,200,24,17,0.892857142857143
21-12-30,"16 - 1022",50,50,50,0,0,1
21-12-30,"24 - 1150",97,120,95,2,23,0.979381443298969
21-12-30,"24 - 1153",125,135,125,0,10,1
21-12-31,"62 - 1011",59,61,58,1,2,0.983050847457627
21-12-31,"3 - 1008",212,241,195,17,29,0.919811320754717
21-12-31,"16 - 1022",50,50,50,0,0,1
21-12-31,"24 - 1150",97,120,96,1,23,0.989690721649485
21-12-31,"24 - 1153",125,135,125,0,10,1
22-01-01,"62 - 1011",59,61,56,3,2,0.949152542372881
22-01-01,"3 - 1008",212,241,194,18,29,0.915094339622642
22-01-01,"16 - 1022",50,50,50,0,0,1
22-01-01,"24 - 1150",97,120,97,0,23,1
22-01-01,"24 - 1153",125,135,125,0,10,1
22-01-02,"62 - 1011",59,61,58,1,2,0.983050847457627
22-01-02,"3 - 1008",212,241,193,19,29,0.910377358490566
22-01-02,"16 - 1022",50,50,50,0,0,1
22-01-02,"24 - 1150",97,120,96,1,23,0.989690721649485
22-01-02,"24 - 1153",125,135,125,0,10,1
22-01-03,"62 - 1011",59,61,58,1,2,0.983050847457627
22-01-03,"3 - 1008",212,241,194,18,29,0.915094339622642
22-01-03,"16 - 1022",50,50,50,0,0,1
22-01-03,"24 - 1150",109,120,102,7,11,0.935779816513762
22-01-03,"24 - 1153",174,185,150,24,11,0.862068965517241
22-01-04,"62 - 1011",59,61,57,2,2,0.966101694915254
22-01-04,"3 - 1008",212,241,192,20,29,0.905660377358491
22-01-04,"16 - 1022",50,50,49,1,0,0.98
22-01-04,"24 - 1150",109,120,104,5,11,0.954128440366973
22-01-04,"24 - 1153",124,135,124,0,11,1
22-01-05,"62 - 1011",59,61,58,1,2,0.983050847457627
22-01-05,"3 - 1008",206,241,189,17,35,0.91747572815534
22-01-05,"16 - 1022",50,50,48,2,0,0.96
22-01-05,"24 - 1150",109,120,101,8,11,0.926605504587156
22-01-05,"24 - 1153",124,135,124,0,11,1
22-01-06,"62 - 1011",59,61,58,1,2,0.983050847457627
22-01-06,"3 - 1008",207,241,191,16,34,0.922705314009662
22-01-06,"16 - 1022",50,50,47,3,0,0.94
22-01-06,"24 - 1150",109,120,105,4,11,0.963302752293578
22-01-06,"24 - 1153",133,135,133,0,2,1
22-01-07,"62 - 1011",59,61,58,1,2,0.983050847457627
22-01-07,"3 - 1008",204,241,193,11,37,0.946078431372549
22-01-07,"16 - 1022",50,50,48,2,0,0.96
22-01-07,"24 - 1150",106,120,106,0,14,1
22-01-07,"24 - 1153",182,185,145,37,3,0.796703296703297
22-01-08,"62 - 1011",60,61,58,2,1,0.966666666666667
22-01-08,"3 - 1008",204,241,191,13,37,0.936274509803922
22-01-08,"16 - 1022",50,50,48,2,0,0.96
22-01-08,"24 - 1150",106,120,106,0,14,1
22-01-08,"24 - 1153",181,185,173,8,4,0.955801104972376
22-01-09,"62 - 1011",60,61,60,0,1,1
22-01-09,"3 - 1008",204,241,193,11,37,0.946078431372549
22-01-09,"16 - 1022",50,50,48,2,0,0.96
22-01-09,"24 - 1150",106,120,106,0,14,1
22-01-09,"24 - 1153",181,185,181,0,4,1
22-01-10,"62 - 1011",60,61,60,0,1,1
22-01-10,"3 - 1008",205,241,194,11,36,0.946341463414634
22-01-10,"16 - 1022",50,50,47,3,0,0.94
22-01-10,"24 - 1150",106,120,105,1,14,0.990566037735849
22-01-10,"24 - 1153",207,210,200,7,3,0.966183574879227
22-01-11,"62 - 1011",65,76,65,0,11,1
22-01-11,"3 - 1008",207,241,191,16,34,0.922705314009662
22-01-11,"16 - 1022",50,50,46,4,0,0.92
22-01-11,"24 - 1150",106,120,105,1,14,0.990566037735849
22-01-11,"24 - 1153",208,210,207,1,2,0.995192307692308
22-01-12,"62 - 1011",60,61,59,1,1,0.983333333333333
22-01-12,"3 - 1008",210,246,195,15,36,0.928571428571429
22-01-12,"16 - 1022",50,50,47,3,0,0.94
22-01-12,"24 - 1150",103,120,101,2,17,0.980582524271845
22-01-12,"24 - 1153",208,210,207,1,2,0.995192307692308
22-01-13,"62 - 1011",60,61,58,2,1,0.966666666666667
22-01-13,"3 - 1008",210,246,195,15,36,0.928571428571429
22-01-13,"16 - 1022",50,50,44,6,0,0.88
22-01-13,"24 - 1150",102,120,102,0,18,1
22-01-13,"24 - 1153",207,210,205,2,3,0.990338164251208
22-01-14,"62 - 1011",60,61,57,3,1,0.95
22-01-14,"3 - 1008",221,246,196,25,25,0.886877828054299
22-01-14,"16 - 1022",50,50,44,6,0,0.88
22-01-14,"24 - 1150",103,120,102,1,17,0.990291262135922
22-01-14,"24 - 1153",207,210,207,0,3,1
22-01-15,"62 - 1011",60,61,59,1,1,0.983333333333333
22-01-15,"3 - 1008",223,246,194,29,23,0.869955156950673
22-01-15,"16 - 1022",50,50,42,8,0,0.84
22-01-15,"24 - 1150",103,120,102,1,17,0.990291262135922
22-01-15,"24 - 1153",207,210,206,1,3,0.995169082125604
22-01-16,"62 - 1011",60,61,60,0,1,1
22-01-16,"3 - 1008",223,246,195,28,23,0.874439461883408
22-01-16,"16 - 1022",50,50,43,7,0,0.86
22-01-16,"24 - 1150",103,120,102,1,17,0.990291262135922
22-01-16,"24 - 1153",208,210,202,6,2,0.971153846153846
22-01-17,"62 - 1011",60,61,60,0,1,1
22-01-17,"3 - 1008",220,246,194,26,26,0.881818181818182
22-01-17,"16 - 1022",50,50,42,8,0,0.84
22-01-17,"24 - 1150",106,120,106,0,14,1
22-01-17,"24 - 1153",208,210,200,8,2,0.961538461538462
22-01-18,"62 - 1011",59,61,59,0,2,1
22-01-18,"3 - 1008",220,246,194,26,26,0.881818181818182
22-01-18,"16 - 1022",50,50,43,7,0,0.86
22-01-18,"24 - 1150",109,120,104,5,11,0.954128440366973
22-01-18,"24 - 1153",210,210,204,6,0,0.971428571428571
22-01-19,"62 - 1011",64,76,64,0,12,1
22-01-19,"3 - 1008",220,246,195,25,26,0.886363636363636
22-01-19,"16 - 1022",50,50,43,7,0,0.86
22-01-19,"24 - 1150",105,120,105,0,15,1
22-01-19,"24 - 1153",210,210,209,1,0,0.995238095238095
22-01-20,"62 - 1011",64,76,64,0,12,1
22-01-20,"3 - 1008",217,246,193,24,29,0.889400921658986
22-01-20,"16 - 1022",50,50,44,6,0,0.88
22-01-20,"24 - 1150",100,120,97,3,20,0.97
22-01-20,"24 - 1153",209,210,209,0,1,1
22-01-21,"62 - 1011",64,76,60,4,12,0.9375
22-01-21,"3 - 1008",216,246,194,22,30,0.898148148148148
22-01-21,"16 - 1022",50,50,44,6,0,0.88
22-01-21,"24 - 1150",101,120,99,2,19,0.98019801980198
22-01-21,"24 - 1153",210,210,209,1,0,0.995238095238095
22-01-22,"62 - 1011",64,76,62,2,12,0.96875
22-01-22,"3 - 1008",217,246,194,23,29,0.894009216589862
22-01-22,"16 - 1022",50,50,44,6,0,0.88
22-01-22,"24 - 1150",102,120,101,1,18,0.990196078431373
22-01-22,"24 - 1153",210,210,210,0,0,1
22-01-23,"62 - 1011",64,76,62,2,12,0.96875
22-01-23,"3 - 1008",210,246,192,18,36,0.914285714285714
22-01-23,"16 - 1022",50,50,45,5,0,0.9
22-01-23,"24 - 1150",107,120,107,0,13,1
22-01-23,"24 - 1153",210,210,208,2,0,0.990476190476191
22-01-24,"62 - 1011",64,76,62,2,12,0.96875
22-01-24,"3 - 1008",211,246,189,22,35,0.895734597156398
22-01-24,"16 - 1022",50,50,44,6,0,0.88
22-01-24,"24 - 1150",109,120,108,1,11,0.990825688073395
22-01-24,"24 - 1153",210,210,208,2,0,0.990476190476191
22-01-25,"62 - 1011",64,76,62,2,12,0.96875
22-01-25,"3 - 1008",194,246,188,6,52,0.969072164948454
22-01-25,"16 - 1022",50,50,45,5,0,0.9
22-01-25,"24 - 1150",108,120,104,4,12,0.962962962962963
22-01-25,"24 - 1153",210,210,209,1,0,0.995238095238095
22-01-26,"62 - 1011",64,76,63,1,12,0.984375
22-01-26,"3 - 1008",194,246,188,6,52,0.969072164948454
22-01-26,"16 - 1022",50,50,45,5,0,0.9
22-01-26,"24 - 1150",107,120,106,1,13,0.990654205607477
22-01-26,"24 - 1153",209,210,208,1,1,0.995215311004785
22-01-27,"62 - 1011",64,76,64,0,12,1
22-01-27,"3 - 1008",202,246,188,14,44,0.930693069306931
22-01-27,"16 - 1022",50,50,45,5,0,0.9
22-01-27,"24 - 1150",106,120,105,1,14,0.990566037735849
22-01-27,"24 - 1153",209,210,208,1,1,0.995215311004785
22-01-28,"62 - 1011",65,76,65,0,11,1
22-01-28,"3 - 1008",203,246,187,16,43,0.921182266009852
22-01-28,"16 - 1022",50,50,45,5,0,0.9
22-01-28,"24 - 1150",107,120,98,9,13,0.91588785046729
22-01-28,"24 - 1153",210,210,210,0,0,1
22-01-29,"62 - 1011",65,76,65,0,11,1
22-01-29,"3 - 1008",212,246,188,24,34,0.886792452830189
22-01-29,"16 - 1022",50,50,44,6,0,0.88
22-01-29,"24 - 1150",107,120,100,7,13,0.934579439252336
22-01-29,"24 - 1153",210,210,210,0,0,1
22-01-30,"62 - 1011",65,76,62,3,11,0.953846153846154
22-01-30,"3 - 1008",212,246,193,19,34,0.910377358490566
22-01-30,"16 - 1022",50,50,45,5,0,0.9
22-01-30,"24 - 1150",107,120,102,5,13,0.953271028037383
22-01-30,"24 - 1153",210,210,208,2,0,0.990476190476191
22-01-31,"62 - 1011",65,76,64,1,11,0.984615384615385
22-01-31,"3 - 1008",211,246,199,12,35,0.943127962085308
22-01-31,"16 - 1022",50,50,42,8,0,0.84
22-01-31,"24 - 1150",107,120,100,7,13,0.934579439252336
22-01-31,"24 - 1153",210,210,210,0,0,1
22-02-01,"62 - 1011",65,76,64,1,11,0.984615384615385
22-02-01,"3 - 1008",209,246,198,11,37,0.947368421052632
22-02-01,"16 - 1022",50,50,41,9,0,0.82
22-02-01,"24 - 1150",107,120,104,3,13,0.97196261682243
22-02-01,"24 - 1153",204,210,194,10,6,0.950980392156863
22-02-02,"62 - 1011",65,76,62,3,11,0.953846153846154
22-02-02,"3 - 1008",219,230,208,11,11,0.949771689497717
22-02-02,"16 - 1022",50,50,42,8,0,0.84
22-02-02,"24 - 1150",108,120,95,13,12,0.87962962962963
22-02-02,"24 - 1153",210,210,199,11,0,0.947619047619048
22-02-03,"62 - 1011",65,76,64,1,11,0.984615384615385
22-02-03,"3 - 1008",218,230,212,6,12,0.972477064220184
22-02-03,"16 - 1022",50,52,43,7,2,0.86
22-02-03,"24 - 1150",108,120,100,8,12,0.925925925925926
22-02-03,"24 - 1153",210,210,206,4,0,0.980952380952381
22-02-04,"62 - 1011",65,76,63,2,11,0.969230769230769
22-02-04,"3 - 1008",217,230,210,7,13,0.967741935483871
22-02-04,"16 - 1022",52,52,48,4,0,0.923076923076923
22-02-04,"24 - 1150",110,120,92,18,10,0.836363636363636
22-02-04,"24 - 1153",225,225,216,9,0,0.96
22-02-05,"62 - 1011",65,76,60,5,11,0.923076923076923
22-02-05,"3 - 1008",217,230,209,8,13,0.963133640552995
22-02-05,"16 - 1022",52,52,47,5,0,0.903846153846154
22-02-05,"24 - 1150",112,120,98,14,8,0.875
22-02-05,"24 - 1153",225,225,223,2,0,0.991111111111111
22-02-06,"62 - 1011",60,61,59,1,1,0.983333333333333
22-02-06,"3 - 1008",217,230,211,6,13,0.972350230414747
22-02-06,"16 - 1022",52,52,48,4,0,0.923076923076923
22-02-06,"24 - 1150",116,120,99,17,4,0.853448275862069
22-02-06,"24 - 1153",225,225,224,1,0,0.995555555555556
22-02-07,"62 - 1011",61,76,60,1,15,0.983606557377049
22-02-07,"3 - 1008",219,230,210,9,11,0.958904109589041
22-02-07,"16 - 1022",51,52,47,4,1,0.92156862745098
22-02-07,"24 - 1150",116,120,101,15,4,0.870689655172414
22-02-07,"24 - 1153",225,225,224,1,0,0.995555555555556
22-02-08,"62 - 1011",60,61,60,0,1,1
22-02-08,"3 - 1008",218,230,212,6,12,0.972477064220184
22-02-08,"16 - 1022",50,52,46,4,2,0.92
22-02-08,"24 - 1150",106,120,105,1,14,0.990566037735849
22-02-08,"24 - 1153",210,225,209,1,15,0.995238095238095
22-02-09,"62 - 1011",60,61,60,0,1,1
22-02-09,"3 - 1008",218,230,213,5,12,0.977064220183486
22-02-09,"16 - 1022",50,52,49,1,2,0.98
22-02-09,"24 - 1150",105,120,105,0,15,1
22-02-09,"24 - 1153",210,225,210,0,15,1
22-02-10,"62 - 1011",60,61,60,0,1,1
22-02-10,"3 - 1008",218,230,209,9,12,0.958715596330275
22-02-10,"16 - 1022",50,52,49,1,2,0.98
22-02-10,"24 - 1150",106,120,97,9,14,0.915094339622642
22-02-10,"24 - 1153",210,225,210,0,15,1
22-02-11,"62 - 1011",60,61,60,0,1,1
22-02-11,"3 - 1008",218,230,210,8,12,0.963302752293578
22-02-11,"16 - 1022",50,52,48,2,2,0.96
22-02-11,"24 - 1150",106,120,99,7,14,0.933962264150943
22-02-11,"24 - 1153",210,225,210,0,15,1
22-02-12,"62 - 1011",65,76,62,3,11,0.953846153846154
22-02-12,"3 - 1008",218,230,208,10,12,0.954128440366973
22-02-12,"16 - 1022",50,52,48,2,2,0.96
22-02-12,"24 - 1150",108,120,107,1,12,0.990740740740741
22-02-12,"24 - 1153",210,225,209,1,15,0.995238095238095
22-02-13,"62 - 1011",65,76,65,0,11,1
22-02-13,"3 - 1008",219,230,211,8,11,0.963470319634703
22-02-13,"16 - 1022",50,52,48,2,2,0.96
22-02-13,"24 - 1150",110,120,110,0,10,1
22-02-13,"24 - 1153",210,225,210,0,15,1
22-02-14,"62 - 1011",65,76,64,1,11,0.984615384615385
22-02-14,"3 - 1008",219,230,209,10,11,0.954337899543379
22-02-14,"16 - 1022",52,52,47,5,0,0.903846153846154
22-02-14,"24 - 1150",110,120,110,0,10,1
22-02-14,"24 - 1153",210,225,210,0,15,1
22-02-15,"62 - 1011",65,76,64,1,11,0.984615384615385
22-02-15,"3 - 1008",220,230,214,6,10,0.972727272727273
22-02-15,"16 - 1022",50,52,48,2,2,0.96
22-02-15,"24 - 1150",108,120,106,2,12,0.981481481481482
22-02-15,"24 - 1153",210,225,210,0,15,1
22-02-16,"62 - 1011",65,76,64,1,11,0.984615384615385
22-02-16,"3 - 1008",230,240,220,10,10,0.956521739130435
22-02-16,"16 - 1022",50,52,48,2,2,0.96
22-02-16,"24 - 1150",106,120,103,3,14,0.971698113207547
22-02-16,"24 - 1153",210,225,209,1,15,0.995238095238095
22-02-17,"62 - 1011",65,76,65,0,11,1
22-02-17,"3 - 1008",230,240,224,6,10,0.973913043478261
22-02-17,"16 - 1022",50,52,50,0,2,1
22-02-17,"24 - 1150",104,120,101,3,16,0.971153846153846
22-02-17,"24 - 1153",210,225,210,0,15,1
